Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	1_amu	2_amu_(Hydrogen)	15_amu_(Methanol_/_CH3OH)	18_amu_(Water)	28_amu_(Nitrogen)	29_amu_(Methanol_/_CH3OH)	30_amu_(Methanol_/_CH3OH)	31_amu_(Methanol_/_CH3OH)	32_amu_(Oxygen)	40_amu_(Argon)	44_amu_(CO2)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_CO2_in_%	Sig:_N2_in_%	Sig:_H2_in_%	Sig:_H2O_in_%	Sig:_MeOH_in_%	Sig:_O2_in_%	Sample	MeOH Molarity [M]	Current [mA]
5.809	1606482816.565	2020/11/27_14:13:36.565	1	3	6.487556675e-06	7.152810667e-06	2.527449083e-10	1.860388579e-11	3.831794257e-11	2.888030259e-09	8.067581802999999e-08	6.900032212e-10	4.639110623e-11	1.3834636559999998e-11	1.9272516030000002e-08	1.1905896269999999e-09	2.849251668e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.2703998934	76.56302475	0.2575156342	18.29001748	0.7483473709999999	18.29001748	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6.26	1606482817.016	2020/11/27_14:13:37.016	1	3	6.482693152e-06	7.196807474e-06	2.493695805e-10	1.743588433e-11	3.513044369e-11	2.88304336e-09	8.036293764e-08	6.866249791e-10	4.6377273550000004e-11	1.464778125e-11	1.91830356e-08	1.1856330359999999e-09	2.8287736039999997e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.2695427749	76.57470071	0.2542284941	18.27876448	0.7458809067000001	18.27876448	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6.711	1606482817.467	2020/11/27_14:13:37.467	1	3	6.4804953579999995e-06	7.076446308999999e-06	2.504474406e-10	1.821517416e-11	3.463093354e-11	2.864880999e-09	8.046839639e-08	6.924497087e-10	4.624969158e-11	1.458442915e-11	1.9172830430000002e-08	1.188892873e-09	2.821593514e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.2686368764	76.61195190000001	0.2557869703	18.25397335	0.7501539812000001	18.25397335	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7.162000000000001	1606482817.918	2020/11/27_14:13:37.918	1	3	6.4778064370000004e-06	7.16103068e-06	2.509629449e-10	1.706038262e-11	3.329394399e-11	2.872250882e-09	8.062112755e-08	6.892709180999999e-10	4.564045669e-11	1.388782839e-11	1.9191960019999998e-08	1.189319421e-09	2.809534272e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.26705145539999997	76.63188046	0.2547611553	18.24231477	0.7433940753	18.24231477	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7.6129999999999995	1606482818.369	2020/11/27_14:13:38.369	1	3	6.476077487999999e-06	7.238300441e-06	2.292314116e-10	1.7548414110000002e-11	3.373494192e-11	2.863547399e-09	8.042113108999999e-08	6.880936931e-10	4.497428471e-11	1.4252698850000001e-11	1.924919779e-08	1.191324484e-09	2.802269528e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.26679829260000004	76.56729751	0.2349539739	18.32676355	0.7436269189	18.32676355	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8.064	1606482818.82	2020/11/27_14:13:38.820	1	3	6.475818736e-06	7.210609965e-06	2.271112742e-10	1.731652495e-11	3.264294737e-11	2.871571425e-09	8.040289856e-08	6.892795779e-10	4.687518429e-11	1.371087185e-11	1.92056735e-08	1.1917766769999999e-09	2.791830656e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.2659442552	76.59020769	0.2328370773	18.29494394	0.7454021663	18.29494394	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8.515	1606482819.2710001	2020/11/27_14:13:39.271	1	3	6.473397207e-06	7.1775293690000004e-06	2.3410595679999997e-10	1.769178554e-11	3.190192555e-11	2.86840085e-09	8.024288433999999e-08	6.839179222999999e-10	4.582911481e-11	1.4023926120000001e-11	1.915439007e-08	1.187061893e-09	2.794620368e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.266764908	76.59711459	0.24035751809999997	18.28412604	0.7404308262	18.28412604	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8.966000000000001	1606482819.7220001	2020/11/27_14:13:39.722	1	3	6.4682108129999995e-06	7.049382019999999e-06	2.3841772999999996e-10	1.828581037e-11	3.145904023e-11	2.867262872e-09	8.002819385e-08	6.895019554999999e-10	4.6104703389999996e-11	1.3213062590000001e-11	1.912165359e-08	1.176944542e-09	2.801381349e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.2680461052	76.57381483	0.2456230538	18.29627649	0.7465983992	18.29627649	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9.417	1606482820.1729999	2020/11/27_14:13:40.173	1	3	6.462713372000001e-06	7.158295375e-06	2.4848897940000004e-10	1.793530081e-11	3.220961345e-11	2.856187509e-09	7.985364903e-08	6.81454615e-10	4.675067625e-11	1.399517915e-11	1.912066239e-08	1.177933862e-09	2.80573037e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.2689288477	76.53960639	0.2553672849	18.32712707	0.7422709384	18.32712707	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9.868	1606482820.6239998	2020/11/27_14:13:40.624	1	3	6.461446901e-06	7.092741725999999e-06	2.507637431e-10	1.760239871e-11	3.5006834240000004e-11	2.86343238e-09	8.013370234e-08	6.799882879e-10	4.56247852e-11	1.401563934e-11	1.921266346e-08	1.189107701e-09	2.842208691e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.2713944202	76.51739211	0.2562551923	18.34562563	0.7396774408	18.34562563	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10.319	1606482821.075	2020/11/27_14:13:41.075	1	3	6.467023922999999e-06	7.210609965e-06	2.5070759359999996e-10	1.748918024e-11	3.600997278e-11	2.849379399e-09	7.984630201e-08	6.860499391e-10	4.551154245e-11	1.4129097199999998e-11	1.914018277e-08	1.172733133e-09	2.8215341170000003e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.27041562129999996	76.52463685	0.2570395899	18.34393703	0.7491812309999999	18.34393703	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10.77	1606482821.526	2020/11/27_14:13:41.526	1	3	6.459652923e-06	7.199557785000001e-06	2.514640163e-10	1.813012414e-11	3.487728509e-11	2.849178671e-09	7.987902961e-08	6.796076478999999e-10	4.6075792489999996e-11	1.354438436e-11	1.911678993e-08	1.185236242e-09	2.836142987e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.2717717157	76.54360527	0.25833698239999997	18.31855031	0.7417816197	18.31855031	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
