Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	1_amu	2_amu_(Hydrogen)	15_amu_(Methanol_/_CH3OH)	18_amu_(Water)	28_amu_(Nitrogen)	29_amu_(Methanol_/_CH3OH)	30_amu_(Methanol_/_CH3OH)	31_amu_(Methanol_/_CH3OH)	32_amu_(Oxygen)	40_amu_(Argon)	44_amu_(CO2)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_CO2_in_%	Sig:_N2_in_%	Sig:_H2_in_%	Sig:_H2O_in_%	Sig:_MeOH_in_%	Sig:_O2_in_%	Sample	MeOH Molarity [M]	Current [mA]
139.238	1606729993.893	2020/11/30_10:53:13.893	1	3	5.077732567e-06	7.316396022000001e-06	1.0412328640000001e-10	7.897665161e-12	1.8445198490000002e-11	1.25857047e-09	3.913366697e-08	2.995667048e-10	1.740873591e-11	1.3822487429999999e-11	8.099314995999999e-09	5.462376107000001e-10	5.89336302e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.176592613	78.12921644	0.2236465388	16.17004445	0.6972536422	16.17004445	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
139.689	1606729994.3439999	2020/11/30_10:53:14.344	1	3	5.074491128e-06	7.2355273909999995e-06	1.043477527e-10	8.739201203e-12	1.859833121e-11	1.264317206e-09	3.911186752e-08	3.160905981e-10	1.7814741e-11	1.4278018e-11	8.107107874e-09	5.390279334e-10	6.019144627e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.201327674	78.06120593	0.2257039756	16.18052671	0.7320392176999999	16.18052671	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
140.14	1606729994.795	2020/11/30_10:53:14.795	1	3	5.073574812e-06	7.218903193e-06	1.04608891e-10	8.563536165000001e-12	1.83342664e-11	1.264246374e-09	4.076805027e-08	3.1510527519999997e-10	1.667208385e-11	1.3555218580000001e-11	8.073699931e-09	5.474248277000001e-10	5.989884699e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.157929952	78.81044273	0.2187784069	15.60761091	0.7030197617	15.60761091	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
140.591	1606729995.246	2020/11/30_10:53:15.246	1	3	5.079632047e-06	7.2410744e-06	1.0519343729999999e-10	8.784197328e-12	1.909544745e-11	1.252795423e-09	3.909739732e-08	3.155554151e-10	1.750173444e-11	1.431182083e-11	8.111494587000001e-09	5.314186313000001e-10	5.702550098999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.139511739	78.12635123	0.22775574140000002	16.20878929	0.7322873077	16.20878929	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
141.042	1606729995.697	2020/11/30_10:53:15.697	1	3	5.073537523e-06	7.3107917159999995e-06	1.062053848e-10	8.547146498e-12	1.8049345e-11	1.259668037e-09	3.9637562569999996e-08	3.185580688e-10	1.725754088e-11	1.418054302e-11	8.19278867e-09	5.286858729e-10	5.967490946e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.177060486	78.18329191	0.2263441561	16.15990355	0.7259530285	16.15990355	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
141.493	1606729996.1479998	2020/11/30_10:53:16.148	1	3	5.07685445e-06	7.27725137e-06	1.075305886e-10	8.294682649e-12	1.874429084e-11	1.251837634e-09	3.933200077e-08	3.1618732630000005e-10	1.688111456e-11	1.497093075e-11	8.156136211e-09	5.581503593e-10	6.035777989e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.19794789	78.06398349	0.2298836033	16.18784883	0.727971962	16.18784883	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
141.944	1606729996.599	2020/11/30_10:53:16.599	1	3	5.0711341830000005e-06	7.172022379e-06	1.057024815e-10	9.162199645e-12	1.870066775e-11	1.2562996199999999e-09	3.931191728e-08	3.1487490389999997e-10	1.66238967e-11	1.3778441930000001e-11	8.098759885e-09	5.427471804999999e-10	6.067589208999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.2063922740000002	78.16216896	0.2283804311	16.10241073	0.7236813896	16.10241073	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
142.395	1606729997.05	2020/11/30_10:53:17.050	1	3	5.0779844969999995e-06	7.155544607999999e-06	1.047636838e-10	8.238265972e-12	1.9616083059999998e-11	1.2502836539999998e-09	4.0710805389999996e-08	2.9108512819999997e-10	1.62470315e-11	1.4654612590000003e-11	8.097516434999999e-09	5.410395465e-10	5.946842463e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.151396939	78.82215987	0.218788542	15.67799332	0.6613938147	15.67799332	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
142.846	1606729997.5010002	2020/11/30_10:53:17.501	1	3	5.0763951550000005e-06	7.224445653e-06	1.0411237149999999e-10	8.307624554e-12	1.888447732e-11	1.251698967e-09	3.917007518e-08	2.901386909e-10	1.769798544e-11	1.414878631e-11	8.105257798e-09	5.547959313999999e-10	6.002008889999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.19716181	78.12870486	0.2242331334	16.16676229	0.6798998166	16.16676229	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
143.297	1606729997.9520001	2020/11/30_10:53:17.952	1	3	5.0753460530000004e-06	7.232747521000001e-06	1.0331093620000001e-10	8.003301146999999e-12	1.853234233e-11	1.2588040609999999e-09	3.924831304e-08	2.941388522e-10	1.722773313e-11	1.486387576e-11	8.156183284e-09	5.327961961e-10	5.974574723999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.188978823	78.10666902	0.2215224966	16.23132968	0.686100168	16.23132968	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
143.748	1606729998.4029999	2020/11/30_10:53:18.403	1	3	5.073505690000001e-06	7.210609965e-06	1.048016535e-10	8.990161913999999e-12	1.8998457320000003e-11	1.261525107e-09	4.08169214e-08	3.030761475e-10	1.670296887e-11	1.3491712090000002e-11	8.068610668000001e-09	5.435725203e-10	5.996607099999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.158622454	78.86359879	0.21986058149999999	15.58960482	0.6806300590000001	15.58960482	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
144.19899999999998	1606729998.8539999	2020/11/30_10:53:18.854	1	3	5.0757848839999996e-06	7.305182407000001e-06	1.034271002e-10	8.052583773e-12	1.832319886e-11	1.254464643e-09	4.067822701e-08	3.146087557e-10	1.709477004e-11	1.3746728580000002e-11	8.06748357e-09	5.470712772000001e-10	5.778422185e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.119841842	78.83325099	0.21604446789999998	15.634554500000002	0.7049826418	15.634554500000002	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
144.65	1606729999.305	2020/11/30_10:53:19.305	1	3	5.073490228999999e-06	7.218903193e-06	1.052260223e-10	8.821193775e-12	1.869675248e-11	1.259264026e-09	4.074835402e-08	3.14641424e-10	1.737307347e-11	1.447372257e-11	8.010266228e-09	5.463887676e-10	6.05179018e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.171722042	78.89524121	0.2208134007	15.50913899	0.7070557127	15.50913899	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
145.101	1606729999.756	2020/11/30_10:53:19.756	1	3	5.077085461000001e-06	7.205093425e-06	1.0465671390000001e-10	8.644428922999999e-12	1.842673583e-11	1.25658095e-09	4.068858317e-08	3.148816763e-10	1.669311217e-11	1.3921743099999999e-11	8.10179035e-09	5.405657587999999e-10	5.95661187e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.153032342	78.76164059999999	0.219319111	15.68278495	0.7044529782	15.68278495	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
145.55200000000002	1606730000.207	2020/11/30_10:53:20.207	1	3	5.077429705e-06	7.305182407000001e-06	1.0566358899999998e-10	8.371900395e-12	1.8815456140000002e-11	1.254720994e-09	3.90392394e-08	3.1544214460000005e-10	1.7276260279999998e-11	1.449350449e-11	8.072076341e-09	5.355401678000001e-10	5.982716544e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.19702424	78.10986114	0.22816264809999998	16.15064155	0.7323489683	16.15064155	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
146.003	1606730000.658	2020/11/30_10:53:20.658	1	3	5.076887192e-06	7.266097782e-06	1.069165798e-10	8.127010349e-12	1.798713435e-11	1.257331239e-09	3.939557658e-08	3.17343013e-10	1.683005471e-11	1.4341194029999999e-11	8.090469628e-09	5.460137342e-10	6.014063136e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.193921672	78.2087444	0.2283864209	16.06133292	0.7275845792	16.06133292	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
146.454	1606730001.109	2020/11/30_10:53:21.109	1	3	5.076361049e-06	7.218903193e-06	1.0603665859999999e-10	7.960701542e-12	1.898850521e-11	1.24709254e-09	3.90609074e-08	3.1444391539999996e-10	1.671362354e-11	1.463935223e-11	8.057449818000001e-09	5.539882442e-10	5.975306916e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.195162937	78.12845345	0.2280140949	16.11626905	0.7296327903000001	16.11626905	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
146.905	1606730001.56	2020/11/30_10:53:21.560	1	3	5.0749376900000005e-06	7.1254471550000005e-06	1.05045056e-10	8.445256647000001e-12	1.879151175e-11	1.238916081e-09	3.914814783e-08	2.86519225e-10	1.683772566e-11	1.3778179990000001e-11	8.054620081999999e-09	5.462168495000001e-10	5.939779223999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.187212751	78.24731954	0.2268386437	16.09916346	0.6714330251999999	16.09916346	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
147.356	1606730002.0110002	2020/11/30_10:53:22.011	1	3	5.075934041e-06	7.144593382999999e-06	1.041847095e-10	7.708141417000001e-12	1.8801783050000002e-11	1.233557811e-09	4.086809113e-08	2.930398979e-10	1.753510531e-11	1.4336626500000002e-11	8.070920821e-09	5.463618447000001e-10	6.054917123e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.16935374	78.92635725	0.2160926747	15.58693744	0.6637953194	15.58693744	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
147.80700000000002	1606730002.4620001	2020/11/30_10:53:22.462	1	3	5.076063643999999e-06	7.22720597e-06	1.041083192e-10	8.397212613e-12	1.8295186550000003e-11	1.2589456140000001e-09	3.910088253e-08	2.944866295e-10	1.723552377e-11	1.422527721e-11	8.108508531e-09	5.453473784e-10	6.024826193e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.2032106009999999	78.08788977	0.2246834086	16.19340228	0.6874826804999999	16.19340228	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
148.25799999999998	1606730002.9129999	2020/11/30_10:53:22.913	1	3	5.076394245e-06	7.2355273909999995e-06	1.038347047e-10	7.810183056e-12	1.83362301e-11	1.259904847e-09	4.106813734e-08	3.1598690330000004e-10	1.69611044e-11	1.3967029790000001e-11	8.075790703e-09	5.457047592e-10	5.851791829e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.125093319	78.95955342	0.2146537694	15.52689917	0.7022494529000001	15.52689917	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
148.709	1606730003.3639998	2020/11/30_10:53:23.364	1	3	5.072837212e-06	7.330443623e-06	1.042265579e-10	8.923859048e-12	1.9034867430000002e-11	1.260900939e-09	4.097188366e-08	3.1578623050000003e-10	1.750404682e-11	1.37487478e-11	8.120243145e-09	5.403303915e-10	6.016114272999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.157519497	78.83120566	0.2177049966	15.62360575	0.7043377978	15.62360575	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
149.16	1606730003.815	2020/11/30_10:53:23.815	1	3	5.07785262e-06	7.280041245e-06	1.061351979e-10	8.238528783e-12	1.866122014e-11	1.261526661e-09	4.0762650139999994e-08	3.1480898439999994e-10	1.7279804319999997e-11	1.4093364499999999e-11	8.111551431e-09	5.368431809999999e-10	6.031443123e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.1653851709999998	78.76089856	0.2209909672	15.67300156	0.7049441540000001	15.67300156	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
