Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure	1_amu	2_amu_(Hydrogen)	15_amu_(Methanol_/_CH3OH)	18_amu_(Water)	28_amu_(Nitrogen)	29_amu_(Methanol_/_CH3OH)	30_amu_(Methanol_/_CH3OH)	31_amu_(Methanol_/_CH3OH)	32_amu_(Oxygen)	40_amu_(Argon)	44_amu_(CO2)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_CO2_in_%	Sig:_N2_in_%	Sig:_H2_in_%	Sig:_H2O_in_%	Sig:_MeOH_in_%	Sample	MeOH Molarity [M]	Current [mA]
207.377	1604672191.8179998	2020/11/06_15:16:31.818	1	3	5.860396412999999e-06	7.358587027000001e-06	1.64468314e-10	2.355785705e-11	2.6659415990000004e-11	1.456896159e-09	4.428117251e-08	3.822294981e-10	2.7991118100000004e-11	2.8972518829999997e-11	8.99254804e-09	6.333618074e-10	6.698121502e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.181583504	78.11429361	0.3316879545	15.8633229	0.8217881526	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
207.828	1604672192.269	2020/11/06_15:16:32.269	1	3	5.858321401e-06	7.4066942940000004e-06	1.693604562e-10	2.3559069630000002e-11	2.746273001e-11	1.476897493e-09	4.434311407e-08	3.833249829e-10	2.93696352e-11	2.954722578e-11	9.054372363e-09	6.338972125e-10	6.708159583e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.18014716	78.01156111	0.3393977553	15.92909605	0.8263377040000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
208.27900000000002	1604672192.72	2020/11/06_15:16:32.720	1	3	5.875935585e-06	7.369882042e-06	1.43652451e-10	2.266054705e-11	2.605297575e-11	1.4806856849999999e-09	4.4266641910000003e-08	3.8275016489999997e-10	2.8796435720000003e-11	2.9185869e-11	9.040860504999999e-09	6.378768624e-10	6.663724017000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.174730908	78.03653378	0.29318894170000004	15.93790235	0.8228841539	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
208.73	1604672193.171	2020/11/06_15:16:33.171	1	3	5.868411336e-06	7.2716602520000004e-06	1.2695879070000002e-10	2.366033584e-11	2.7093945140000002e-11	1.494579349e-09	4.42812258e-08	3.787447855e-10	2.8995595850000002e-11	2.996927706e-11	9.014275548000001e-09	6.277702802e-10	6.675118791e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.1772533170000001	78.09631796	0.265638518	15.89797294	0.8197480843000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
209.18099999999998	1604672193.6220002	2020/11/06_15:16:33.622	1	3	5.871568646000001e-06	7.420899237000001e-06	1.2953288440000001e-10	2.3615326709999998e-11	2.698497155e-11	1.488750123e-09	4.420839517e-08	3.6869349239999996e-10	2.900315751e-11	2.86558971e-11	9.028634729000001e-09	6.340371006e-10	6.672549735000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.178197166	78.06042365	0.27041954809999996	15.94219942	0.8004750823000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
209.632	1604672194.073	2020/11/06_15:16:34.073	1	3	5.863349088e-06	7.395341981e-06	1.2801594509999998e-10	2.3640561730000002e-11	2.69632424e-11	1.481117895e-09	4.440491708e-08	3.799113524e-10	2.895229716e-11	2.947514108e-11	9.006467572e-09	6.335701963e-10	6.693138821000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.178113454	78.16068312	0.2669428737	15.85301143	0.8190157116	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
210.083	1604672194.524	2020/11/06_15:16:34.524	1	3	5.857741597999999e-06	7.381178875e-06	1.26543942e-10	2.319421911e-11	2.6614380839999997e-11	1.462072685e-09	4.415388233e-08	3.807087978e-10	2.9538416850000004e-11	2.906827209e-11	9.01834607e-09	6.292010246e-10	6.640953343e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.174490594	78.08866708	0.2648205049	15.94946099	0.8240236281000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
210.53400000000002	1604672194.975	2020/11/06_15:16:34.975	1	3	5.867341315e-06	7.386845937e-06	1.27469188e-10	2.3272111670000003e-11	2.608415046e-11	1.454823706e-09	4.413751498e-08	3.793652337e-10	2.8276266739999997e-11	2.913769226e-11	9.048798154999999e-09	6.299641364e-10	6.59972077e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.167169226	78.05777091	0.2665879545	16.00291756	0.8185798594	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
210.985	1604672195.426	2020/11/06_15:16:35.426	1	3	5.868536846e-06	7.457966149e-06	1.2774425959999998e-10	2.396534013e-11	2.630196234e-11	1.4475428630000001e-09	4.431034384e-08	3.822340222e-10	2.8967684149999997e-11	2.888274168e-11	9.048018334999999e-09	6.344801906000001e-10	6.700158761e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.181092238	78.10949715	0.2674310223	15.94968807	0.8221377863	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
211.43599999999998	1604672195.877	2020/11/06_15:16:35.877	1	3	5.871427675e-06	7.296797321e-06	1.52189053e-10	2.2964113250000002e-11	2.629676858e-11	1.433497987e-09	4.427943168e-08	3.8161815370000003e-10	2.798005404e-11	2.934379822e-11	9.042118165e-09	6.320646784e-10	6.699470423e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.181617559	78.09774604	0.30892599519999997	15.94801517	0.8205638214000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
211.887	1604672196.3279998	2020/11/06_15:16:36.328	1	3	5.868892913e-06	7.44369072e-06	1.2657128119999999e-10	2.310331614e-11	2.6526067800000003e-11	1.4457055550000001e-09	4.423394628e-08	3.833282025e-10	2.922509804e-11	2.914902347e-11	9.028574333e-09	6.372332662000001e-10	6.736635139e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.189440128	78.1007575	0.2642698745	15.94111658	0.82671783	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
212.338	1604672196.779	2020/11/06_15:16:36.779	1	3	5.857138603e-06	7.398177331000001e-06	1.650549142e-10	2.354665421e-11	2.621844929e-11	1.463309807e-09	4.431024792e-08	3.8263700539999997e-10	2.8185153860000004e-11	2.900189117e-11	9.032758540999999e-09	6.344731962000001e-10	6.738096747000001e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.186927351	78.05326514	0.3322249122	15.9113598	0.8209418929000001	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
212.78900000000002	1604672197.23	2020/11/06_15:16:37.230	1	3	5.85566022e-06	7.412364539e-06	1.530942179e-10	2.272896801e-11	2.7440992190000002e-11	1.441556097e-09	4.4390375819999996e-08	3.832692497e-10	2.8789106520000002e-11	2.908115589e-11	9.059126782e-09	6.290231114e-10	6.686662335e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.1765425870000001	78.10648269	0.309367298	15.93986345	0.8244844602	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
213.24	1604672197.681	2020/11/06_15:16:37.681	1	3	5.860971214e-06	7.429443031e-06	1.3227781370000002e-10	2.352034366e-11	2.568426374e-11	1.473398958e-09	4.433577772e-08	3.813056537e-10	2.84126906e-11	2.9227363579999996e-11	9.072865126e-09	6.363949922999999e-10	6.671309061e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.1744022729999999	78.04770794	0.2742635792	15.97166812	0.8179241731	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
213.69099999999997	1604672198.1320002	2020/11/06_15:16:38.132	1	3	5.860181772999999e-06	7.4379886429999985e-06	1.2865836170000002e-10	2.344773334e-11	2.659542378e-11	1.507614811e-09	4.421940147e-08	3.783953983e-10	2.8626927220000002e-11	2.95331537e-11	8.974420318000001e-09	6.347286584999999e-10	6.667554286e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.177634915	78.10106803	0.2686524033	15.85077564	0.8180250971999999	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
214.142	1604672198.583	2020/11/06_15:16:38.583	1	3	5.857978522000001e-06	7.3925098150000005e-06	1.280081319e-10	2.407265012e-11	2.7162794579999998e-11	1.460958576e-09	4.425575995e-08	3.806635562e-10	2.883632916e-11	2.825664355e-11	9.01289976e-09	6.304340383e-10	6.72190581e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.186583519	78.1224207	0.2684603958	15.91000917	0.8206982103	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
214.593	1604672199.034	2020/11/06_15:16:39.034	1	3	5.860750207000001e-06	7.455100786e-06	1.281292433e-10	2.344490227e-11	2.639892818e-11	1.474684708e-09	4.43522481e-08	3.804577486e-10	2.8597403960000002e-11	2.9215262150000004e-11	9.037771420000001e-09	6.3593808e-10	6.760102477999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.1903077579999999	78.09471111	0.2668892699	15.91355971	0.8181821589	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
215.044	1604672199.485	2020/11/06_15:16:39.485	1	3	5.863533261e-06	7.4379886429999985e-06	1.2808866470000001e-10	2.3869177470000002e-11	2.6228711910000002e-11	1.48387036e-09	4.4306727180000004e-08	3.8215908219999994e-10	2.96797413e-11	2.962403933e-11	9.034491377e-09	6.336838276e-10	6.711344812999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.182625065	78.07413802	0.2677692147	15.91993297	0.8241325614	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
215.495	1604672199.936	2020/11/06_15:16:39.936	1	3	5.864321792999999e-06	7.364220437000001e-06	1.280996281e-10	2.3214123329999998e-11	2.6904461300000002e-11	1.444633302e-09	4.419030475e-08	3.814754623e-10	2.841028801e-11	2.919224931e-11	9.045041161e-09	6.366013272000001e-10	6.759321436e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.194019476	78.06121521	0.2672924612	15.9778691	0.8231479139	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
215.946	1604672200.387	2020/11/06_15:16:40.387	1	3	5.8729588089999995e-06	7.489476957e-06	1.276003608e-10	2.3826230919999998e-11	2.7290931670000003e-11	1.4516613470000001e-09	4.430134481e-08	3.845789243e-10	2.839506061e-11	2.935905685e-11	9.021153602e-09	6.310505452e-10	6.753440585e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.191049282	78.13067173	0.2670587401	15.90987347	0.8282375322	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
216.39700000000002	1604672200.8379998	2020/11/06_15:16:40.838	1	3	5.869109827000001e-06	7.3473083829999995e-06	1.544736145e-10	2.253719954e-11	2.633848348e-11	1.466808008e-09	4.422313182e-08	3.8252995219999996e-10	2.883717744e-11	2.972010832e-11	9.061413841e-09	6.382533391e-10	6.782133187999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.1958849040000001	77.97808493	0.3121209131	15.97787558	0.8242058193999999	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
216.84799999999998	1604672201.289	2020/11/06_15:16:41.289	1	3	5.860545571e-06	7.3276269179999995e-06	1.50975718e-10	2.326183343e-11	2.6948041019999997e-11	1.4165527640000001e-09	4.445960045e-08	3.818647898e-10	2.888007888e-11	3.0062782120000003e-11	9.041547954999999e-09	6.336416392000001e-10	6.710556e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.18009809	78.18530922	0.30640889039999997	15.90019289	0.8225810182	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
217.299	1604672201.74	2020/11/06_15:16:41.740	1	3	5.8657847149999995e-06	7.423751413e-06	1.3992981769999998e-10	2.375414622e-11	2.7242401040000003e-11	1.413792083e-09	4.443042201e-08	3.8191419469999995e-10	2.9179263170000005e-11	2.91066303e-11	9.094637932e-09	6.362763649e-10	6.819746433999999e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1.1987974479999999	78.10125646	0.287729053	15.98685354	0.8216857748	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
