Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	1_amu	2_amu_(Hydrogen)	15_amu_(Methanol_/_CH3OH)	18_amu_(Water)	28_amu_(Nitrogen)	29_amu_(Methanol_/_CH3OH)	30_amu_(Methanol_/_CH3OH)	31_amu_(Methanol_/_CH3OH)	32_amu_(Oxygen)	40_amu_(Argon)	44_amu_(CO2)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_CO2_in_%	Sig:_N2_in_%	Sig:_H2_in_%	Sig:_H2O_in_%	Sig:_MeOH_in_%	Sig:_O2_in_%	Sample	MeOH Molarity [M]	Current [mA]
572.202	1606731311.8339999	2020/11/30_11:15:11.834	1	3	5.081261406000001e-06	7.207846465e-06	7.537149377e-11	1.167525451e-11	1.147016076e-11	8.629514324999999e-10	3.6685275260000005e-08	2.761961215e-10	1.482590613e-11	8.420884431999999e-13	7.989910067e-09	5.106051693e-10	3.392246553e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.072993851	78.93882342	0.1873058834	17.19256828	0.6527101336	17.19256828	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
572.653	1606731312.285	2020/11/30_11:15:12.285	1	3	5.077108653e-06	7.2549696600000005e-06	7.335092950000001e-11	1.1680380620000001e-11	1.1985722310000001e-11	8.757127801000001e-10	3.694924544e-08	2.670473009e-10	1.485356109e-11	1.290673731e-12	8.040653476e-09	5.05767539e-10	3.876000215e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.08283760213	78.96766571	0.1817283139	17.18442767	0.6308507457	17.18442767	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
573.104	1606731312.736	2020/11/30_11:15:12.736	1	3	5.070990483e-06	7.2494117380000004e-06	7.265192614e-11	1.128055548e-11	1.109301106e-11	8.768719083999999e-10	3.685914152e-08	2.559060464e-10	1.512402877e-11	9.555346965e-13	7.986447947e-09	4.906379191999999e-10	4.804565773e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.10304001230000001	79.04910817	0.1800038619	17.12795149	0.6070980387	17.12795149	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
573.555	1606731313.187	2020/11/30_11:15:13.187	1	3	5.065199275e-06	7.196807474e-06	7.123136803e-11	1.1826447809999999e-11	1.11870244e-11	8.73235928e-10	3.684390038e-08	2.489230488e-10	1.487518442e-11	1.4298706530000001e-12	8.012933428e-09	4.874174953e-10	3.824439723e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.08204275319	79.03837539	0.1781775208	17.18952754	0.5929720375	17.18952754	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
574.006	1606731313.6379998	2020/11/30_11:15:13.638	1	3	5.077162768e-06	7.24662641e-06	7.408832574999999e-11	1.228766394e-11	1.13311617e-11	8.640057002999999e-10	3.682955096e-08	2.7553223589999997e-10	1.4341311989999999e-11	4.697365543e-13	8.017995157e-09	4.878065174e-10	3.482980918e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.07470642816	78.99567263	0.185267787	17.19779101	0.6470612637	17.19779101	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
574.457	1606731314.089	2020/11/30_11:15:14.089	1	3	5.075022273e-06	7.305182407000001e-06	7.454793726999999e-11	1.105806592e-11	1.1537180070000001e-11	8.660084316e-10	3.6794933319999996e-08	2.806115618e-10	1.4897137340000002e-11	1.199303352e-12	7.997606133e-09	4.848273449e-10	3.340261054e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.07172462824	79.00888197	0.1838197271	17.17306873	0.6618875222	17.17306873	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
574.908	1606731314.54	2020/11/30_11:15:14.540	1	3	5.080371011e-06	7.2716602520000004e-06	7.476166214e-11	1.1523941520000001e-11	1.097788267e-11	8.645298921e-10	3.697907047e-08	2.8071783789999996e-10	1.516121777e-11	1.2531525299999999e-12	7.994465534e-09	4.849053381e-10	3.380857747e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.07231599441	79.09762711	0.1845634954	17.10003106	0.6590424465	17.10003106	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
575.359	1606731314.9910002	2020/11/30_11:15:14.991	1	3	5.0828439270000005e-06	7.224445653e-06	7.422063658e-11	1.114194761e-11	1.1217650070000001e-11	8.573459720000001e-10	3.671112125e-08	2.84156948e-10	1.436412274e-11	1.096681014e-12	7.962015934999999e-09	4.859937452e-10	3.25318418e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.07004348584	79.04178673	0.18379202120000002	17.14281515	0.6692518424	17.14281515	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
575.81	1606731315.4420002	2020/11/30_11:15:15.442	1	3	5.078582944e-06	7.2716602520000004e-06	7.41758599e-11	1.159247611e-11	1.173483446e-11	8.593690758999999e-10	3.679693705e-08	2.7941285400000003e-10	1.499642945e-11	1.231604879e-12	8.004032992e-09	4.854774360000001e-10	3.296165771e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.07077581534	79.01099044	0.1841631864	17.18639172	0.660002224	17.18639172	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
576.261	1606731315.893	2020/11/30_11:15:15.893	1	3	5.078552931e-06	7.196807474e-06	7.424839216e-11	1.115496237e-11	1.123209078e-11	8.591693468e-10	3.677360638e-08	2.7608218489999997e-10	1.4288562520000001e-11	1.11967163e-12	7.976540317e-09	4.852471758000001e-10	3.195712792e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.06870336661	79.05812336	0.18360529739999998	17.14844886	0.6508111625999999	17.14844886	xxxx	0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
